,0,1,2
1945,36@423,"[[501, 1]]",4.0
1946,57@597,"[[246, 1], [1372, 1]]",4.0
1947,55@230,"[[914, 1], [344, 1]]",5.0
1948,8@6,"[[413, 1]]",4.0
1949,55@830,"[[1425, 1], [1143, 1], [94, 1], [1555, 1]]",5.0
1950,6@1202,"[[927, 1], [1462, 1]]",5.0
1951,31@651,"[[692, 1], [501, 1], [1093, 1], [435, 1]]",3.0
1952,36@2256,"[[522, 1], [1181, 1]]",4.0
1953,30@1694,"[[190, 1], [1285, 1], [413, 1]]",4.0
1954,23@789,"[[1060, 1]]",3.0
1955,18@205,"[[1168, 1], [1433, 1]]",4.0
1956,62@2737,"[[421, 1], [101, 1], [615, 1], [1386, 1], [435, 1], [1315, 1], [892, 1], [892, 1]]",5.0
1957,45@1400,"[[131, 1], [755, 1], [889, 1], [892, 1], [98, 1], [755, 1], [615, 1]]",3.0
1958,3@157,"[[1385, 1]]",4.0
1959,57@328,"[[795, 1], [501, 1], [99, 1], [131, 1]]",4.0
1960,12@437,"[[94, 1], [1048, 1], [441, 1]]",4.0
1961,34@139,"[[1386, 1]]",5.0
1962,36@1214,"[[636, 1], [164, 1], [131, 1], [435, 1], [321, 1], [1218, 1], [181, 1]]",3.0
1963,24@730,"[[538, 1], [809, 1]]",4.0
1964,39@909,"[[851, 1], [830, 1], [405, 1], [861, 1]]",5.0
1965,47@824,"[[180, 1], [1386, 1], [935, 1], [625, 1], [471, 1]]",5.0
1966,37@240,"[[1382, 1], [413, 1], [51, 1]]",3.0
1967,21@2082,"[[655, 1]]",3.0
1968,26@521,"[[930, 1]]",4.0
1969,37@2387,"[[421, 1], [692, 1], [1026, 1]]",3.0
1970,12@120,"[[549, 1]]",2.0
1971,11@1117,"[[1251, 1], [1462, 1], [1380, 1]]",5.0
1972,59@102,"[[309, 1], [1445, 1]]",3.0
1973,1@853,"[[809, 1], [1386, 1], [173, 1], [849, 1]]",3.0
1974,44@235,"[[190, 1], [413, 1], [435, 1], [735, 1], [1007, 1], [43, 1]]",5.0
1975,25@2732,"[[732, 1], [309, 1], [441, 1]]",4.0
1976,46@1785,"[[534, 1]]",3.0
1977,10@2289,"[[370, 1], [864, 1]]",3.0
1978,33@1522,"[[9, 1], [94, 1], [468, 1], [354, 1]]",5.0
1979,61@2367,"[[1075, 1], [1231, 1]]",5.0
1980,55@518,"[[1386, 1], [935, 1]]",4.0
1981,41@425,"[[692, 1], [468, 1], [1205, 1]]",3.0
1982,52@377,"[[727, 1], [655, 1], [542, 1], [1065, 1]]",4.0
1983,4@2534,"[[421, 1], [404, 1], [782, 1], [94, 1], [468, 1], [755, 1]]",5.0
1984,31@1840,"[[1425, 1], [501, 1], [694, 1], [592, 1], [42, 1]]",4.0
1985,61@1451,"[[51, 1], [1286, 1], [439, 1]]",2.0
1986,37@51,"[[1472, 1], [692, 1]]",4.0
1987,42@816,"[[441, 1]]",4.0
1988,16@2180,"[[1352, 1]]",4.0
1989,8@2397,"[[1191, 1]]",5.0
1990,25@2082,"[[432, 1], [655, 1], [809, 1], [644, 1], [755, 1], [615, 1]]",3.0
1991,37@881,"[[692, 1], [152, 1], [746, 1]]",4.0
1992,37@48,"[[1461, 1], [937, 1]]",4.0
1993,42@1356,"[[107, 1], [131, 1]]",4.0
1994,33@158,"[[755, 1], [176, 1]]",5.0
1995,10@684,"[[1240, 1], [56, 1], [429, 1], [465, 1], [1315, 1], [1422, 1], [176, 1]]",5.0
1996,59@422,"[[795, 1], [864, 1]]",5.0
1997,14@959,"[[644, 1], [1198, 1]]",5.0
1998,8@620,"[[1548, 1]]",4.0
1999,55@841,"[[412, 1], [190, 1], [809, 1], [615, 1], [615, 1]]",3.0
2000,61@1709,"[[538, 1], [615, 1]]",3.0
2001,17@2219,"[[755, 1], [230, 1]]",1.0
2002,12@1931,"[[1009, 1], [273, 1], [851, 1], [230, 1], [405, 1], [1441, 1], [345, 1], [892, 1], [768, 1], [615, 1], [435, 1], [735, 1], [157, 1], [849, 1], [782, 1], [615, 1]]",4.0
2003,42@488,"[[755, 1], [176, 1]]",3.0
2004,29@895,"[[94, 1], [1392, 1], [1521, 1], [176, 1], [1521, 1]]",4.0
2005,27@2722,"[[614, 1], [675, 1], [440, 1], [125, 1], [892, 1]]",3.0
2006,32@75,"[[692, 1], [1513, 1], [1048, 1]]",4.0
2007,25@1522,"[[506, 1], [1044, 1], [538, 1], [815, 1]]",4.0
2008,46@1665,"[[1462, 1]]",4.0
2009,29@2439,"[[106, 1], [851, 1], [1168, 1], [892, 1]]",4.0
2010,16@2263,"[[626, 1], [514, 1], [468, 1], [538, 1], [755, 1], [130, 1]]",4.0
2011,25@266,"[[1548, 1], [538, 1]]",3.0
2012,33@1782,"[[1382, 1], [1086, 1], [755, 1], [538, 1]]",4.0
2013,33@2079,"[[206, 1], [914, 1], [755, 1], [206, 1]]",5.0
2014,59@1177,"[[106, 1], [506, 1], [795, 1], [1219, 1]]",4.0
2015,16@386,"[[538, 1]]",4.0
2016,26@1480,"[[506, 1], [969, 1]]",5.0
2017,16@1161,"[[421, 1], [614, 1], [1285, 1], [1143, 1]]",3.0
2018,3@622,"[[660, 1]]",5.0
2019,4@1636,"[[94, 1], [1549, 1], [413, 1], [42, 1], [1437, 1], [1048, 1]]",5.0
2020,12@1134,"[[692, 1], [98, 1]]",3.0
2021,46@1927,"[[573, 1], [967, 1], [1386, 1], [654, 1], [945, 1]]",2.0
2022,61@2115,"[[9, 1], [106, 1], [795, 1], [224, 1], [405, 1], [1422, 1]]",4.0
2023,33@668,"[[805, 1]]",5.0
2024,7@2735,"[[807, 1], [718, 1]]",4.0
2025,32@2036,"[[1382, 1], [1240, 1], [190, 1], [131, 1], [413, 1], [1445, 1], [131, 1]]",2.0
2026,25@1627,"[[1240, 1], [56, 1], [809, 1], [468, 1], [615, 1], [182, 1], [405, 1], [972, 1], [322, 1], [538, 1], [1288, 1], [1269, 1], [1379, 1]]",4.0
2027,51@1050,"[[855, 1], [195, 1], [1392, 1], [230, 1], [715, 1], [1401, 1], [441, 1], [1405, 1]]",4.0
2028,45@330,"[[1196, 1], [421, 1], [131, 1]]",5.0
2029,24@1230,"[[506, 1], [1168, 1]]",4.0
2030,42@1057,"[[1136, 1], [889, 1]]",3.0
2031,55@2082,"[[1533, 1], [860, 1], [321, 1]]",4.0
2032,59@1207,"[[573, 1], [173, 1], [892, 1]]",3.0
2033,31@1662,"[[501, 1], [506, 1]]",3.0
2034,4@834,"[[94, 1], [413, 1]]",4.0
2035,42@1506,"[[864, 1]]",3.0
2036,52@1547,"[[1143, 1], [586, 1]]",4.0
2037,24@615,"[[1521, 1]]",5.0
2038,4@2150,"[[868, 1], [992, 1]]",5.0
2039,52@2037,"[[1060, 1], [557, 1]]",4.0
2040,45@2400,"[[421, 1], [688, 1], [665, 1], [376, 1]]",2.0
2041,25@2163,"[[435, 1]]",3.0
2042,54@1284,"[[1548, 1]]",4.0
2043,27@2179,"[[190, 1], [334, 1], [1093, 1]]",1.0
2044,10@209,"[[131, 1], [1026, 1], [72, 1]]",5.0
2045,10@1256,"[[598, 1], [42, 1], [538, 1]]",4.0
2046,27@2082,"[[501, 1], [827, 1], [1462, 1], [892, 1]]",4.0
2047,26@2595,"[[1048, 1]]",4.0
2048,59@612,"[[356, 1], [851, 1], [1026, 1], [468, 1]]",3.0
2049,12@2497,"[[441, 1]]",2.0
2050,56@2143,"[[106, 1], [692, 1], [809, 1], [755, 1], [615, 1], [1386, 1], [173, 1], [535, 1]]",5.0
2051,37@230,"[[1093, 1]]",4.0
2052,27@1638,"[[190, 1], [51, 1], [462, 1], [1315, 1], [401, 1], [1386, 1], [87, 1]]",5.0
2053,28@1056,"[[379, 1]]",4.0
2054,42@1140,"[[181, 1]]",2.0
2055,25@2381,"[[1112, 1], [19, 1], [56, 1], [421, 1], [1266, 1], [20, 1], [778, 1], [376, 1]]",4.0
2056,23@33,"[[1219, 1]]",5.0
2057,37@1132,"[[1552, 1]]",2.0
2058,29@1695,"[[823, 1], [892, 1]]",3.0
2059,6@2272,"[[421, 1], [190, 1], [465, 1], [131, 1], [399, 1], [173, 1], [1367, 1]]",4.0
2060,10@147,"[[1240, 1], [1399, 1], [544, 1], [131, 1], [321, 1], [232, 1]]",3.0
2061,12@1073,"[[1240, 1], [851, 1], [1396, 1], [1553, 1], [1239, 1]]",5.0
2062,46@1483,"[[1060, 1]]",5.0
2063,41@1885,"[[809, 1], [892, 1]]",5.0
2064,4@503,"[[892, 1], [1093, 1]]",4.0
2065,12@929,"[[1066, 1], [1540, 1], [1048, 1]]",4.0
2066,31@2067,"[[557, 1], [875, 1], [892, 1]]",4.0
2067,0@2433,"[[1009, 1], [190, 1]]",3.0
2068,25@1498,"[[1382, 1], [1350, 1], [271, 1], [322, 1], [190, 1], [51, 1]]",3.0
2069,36@2382,"[[542, 1], [1386, 1]]",3.0
2070,24@1085,"[[1116, 1]]",2.0
2071,57@361,"[[9, 1], [1220, 1], [967, 1], [291, 1], [538, 1]]",4.0
2072,55@720,"[[1548, 1]]",4.0
2073,60@1236,"[[1518, 1], [1483, 1], [1048, 1], [176, 1]]",4.0
