,0,1,2
1329,55@724,"[[1009, 1], [421, 1], [190, 1], [1286, 1], [1167, 1], [435, 1], [25, 1], [341, 1], [566, 1]]",4.0
1330,38@540,"[[807, 1], [1385, 1], [1026, 1], [892, 1], [892, 1]]",2.0
1331,6@250,"[[131, 1], [561, 1], [892, 1], [1380, 1], [714, 1], [131, 1]]",2.0
1332,32@431,"[[51, 1], [157, 1], [1007, 1], [131, 1]]",2.0
1333,52@2716,"[[1093, 1]]",2.0
1334,53@299,"[[557, 1], [892, 1], [892, 1]]",4.0
1335,29@1320,"[[692, 1], [1268, 1], [130, 1], [176, 1]]",4.0
1336,57@1738,"[[775, 1], [1083, 1], [557, 1]]",3.0
1337,33@2328,"[[190, 1], [986, 1], [413, 1], [435, 1]]",3.0
1338,54@1159,"[[935, 1]]",5.0
1339,29@569,"[[534, 1], [1164, 1], [131, 1], [384, 1], [502, 1], [176, 1], [176, 1]]",3.0
1340,43@1107,"[[755, 1], [892, 1]]",1.0
1341,55@1857,"[[1293, 1], [736, 1], [110, 1], [1026, 1], [405, 1], [889, 1], [3, 1], [1048, 1], [892, 1]]",5.0
1342,51@2671,"[[771, 1], [937, 1]]",2.0
1343,46@651,"[[1548, 1], [544, 1], [864, 1], [1386, 1], [173, 1], [892, 1], [1279, 1]]",4.0
1344,24@1697,"[[1147, 1], [809, 1], [621, 1], [131, 1], [755, 1], [615, 1], [892, 1], [125, 1], [1266, 1], [809, 1], [938, 1], [755, 1], [135, 1]]",4.0
1345,47@2586,"[[542, 1], [94, 1], [889, 1], [309, 1]]",5.0
1346,55@2285,"[[506, 1]]",2.0
1347,28@1521,"[[1240, 1], [969, 1], [1465, 1], [443, 1], [903, 1]]",3.0
1348,57@1163,"[[692, 1], [1251, 1], [514, 1], [892, 1]]",4.0
1349,27@2400,"[[399, 1], [892, 1]]",4.0
1350,10@724,"[[190, 1], [184, 1], [341, 1], [435, 1]]",4.0
1351,37@2460,"[[692, 1], [190, 1], [6, 1]]",4.0
1352,10@1276,"[[356, 1], [9, 1]]",4.0
1353,29@1903,"[[1383, 1]]",4.0
1354,17@524,"[[435, 1], [1048, 1], [736, 1], [892, 1]]",1.0
1355,47@840,"[[692, 1], [320, 1], [1547, 1], [1168, 1], [925, 1], [173, 1]]",4.0
1356,6@2629,"[[555, 1], [360, 1], [1367, 1], [993, 1]]",5.0
1357,54@1426,"[[216, 1]]",3.0
1358,7@2597,"[[206, 1], [1484, 1], [788, 1], [176, 1], [640, 1]]",5.0
1359,41@582,"[[501, 1], [421, 1], [506, 1], [1257, 1], [692, 1], [356, 1], [573, 1], [892, 1]]",5.0
1360,27@1528,"[[692, 1], [106, 1], [369, 1]]",4.0
1361,10@159,"[[232, 1]]",2.0
1362,12@355,"[[421, 1], [614, 1], [493, 1], [573, 1], [1093, 1], [232, 1], [892, 1], [892, 1], [714, 1], [273, 1], [200, 1], [735, 1], [321, 1], [892, 1], [232, 1], [232, 1]]",5.0
1363,42@1942,"[[692, 1], [809, 1], [131, 1], [413, 1], [827, 1], [497, 1], [860, 1], [892, 1], [538, 1], [538, 1], [131, 1], [42, 1]]",3.5
1364,55@871,"[[461, 1], [1048, 1], [443, 1]]",4.5
1365,43@1101,"[[60, 1]]",4.0
1366,46@641,"[[655, 1], [173, 1], [827, 1]]",4.0
1367,6@431,"[[356, 1], [618, 1]]",5.0
1368,57@1793,"[[190, 1], [541, 1], [254, 1]]",4.0
1369,0@1070,"[[714, 1], [614, 1], [283, 1], [778, 1]]",4.0
1370,54@1023,"[[912, 1], [56, 1], [51, 1], [1060, 1], [621, 1], [360, 1], [376, 1], [1030, 1], [912, 1]]",4.0
1371,48@2800,"[[98, 1], [751, 1], [1386, 1], [535, 1], [692, 1]]",4.0
1372,58@1174,"[[491, 1], [1093, 1]]",3.0
1373,29@1880,"[[586, 1]]",4.0
1374,46@990,"[[131, 1]]",5.0
1375,61@24,"[[1240, 1], [19, 1], [501, 1], [173, 1], [735, 1], [1120, 1]]",4.0
1376,60@973,"[[402, 1], [130, 1], [1093, 1], [176, 1], [692, 1]]",5.0
1377,59@740,"[[173, 1]]",4.0
1378,23@2730,"[[914, 1], [1093, 1], [1386, 1], [892, 1], [190, 1]]",3.0
1379,55@2444,"[[243, 1], [1167, 1], [1386, 1], [208, 1]]",4.0
1380,61@1101,"[[536, 1], [1006, 1]]",4.0
1381,59@460,"[[501, 1], [173, 1], [795, 1]]",3.0
1382,36@1837,"[[573, 1]]",3.0
1383,16@2430,"[[413, 1]]",4.0
1384,27@580,"[[501, 1], [1386, 1], [889, 1], [1208, 1]]",5.0
1385,35@2299,"[[131, 1]]",5.0
1386,29@1446,"[[835, 1], [176, 1], [441, 1], [94, 1], [176, 1]]",4.5
1387,10@1980,"[[1425, 1], [1251, 1], [514, 1], [621, 1], [131, 1], [595, 1], [755, 1], [309, 1], [805, 1]]",4.0
1388,37@34,"[[875, 1], [851, 1], [25, 1], [834, 1]]",4.0
1389,59@2658,"[[131, 1], [131, 1]]",4.0
1390,53@1455,"[[1143, 1], [892, 1]]",3.0
1391,29@2536,"[[1468, 1]]",3.0
1392,59@1038,"[[948, 1], [12, 1], [586, 1]]",3.0
1393,8@1326,"[[875, 1], [614, 1], [283, 1], [131, 1], [1340, 1]]",3.0
1394,40@1945,"[[459, 1], [426, 1], [326, 1]]",4.0
1395,55@606,"[[94, 1], [1093, 1], [1386, 1]]",4.0
1396,55@259,"[[131, 1], [692, 1], [206, 1], [674, 1]]",4.0
1397,22@1424,"[[681, 1], [63, 1]]",4.0
1398,31@1608,"[[1307, 1], [595, 1]]",4.0
1399,52@972,"[[940, 1], [646, 1], [902, 1], [173, 1], [11, 1], [892, 1]]",4.0
1400,8@1871,"[[98, 1], [421, 1], [1228, 1], [1026, 1], [615, 1], [405, 1], [778, 1], [892, 1], [538, 1]]",4.0
1401,7@377,"[[692, 1], [1112, 1], [421, 1], [755, 1], [615, 1], [309, 1], [1065, 1], [1093, 1], [892, 1]]",2.5
1402,9@59,"[[1143, 1]]",4.0
1403,59@2190,"[[421, 1], [1445, 1]]",2.0
1404,16@2557,"[[42, 1], [1529, 1], [626, 1]]",5.0
1405,27@2408,"[[714, 1], [614, 1], [1100, 1]]",4.0
1406,10@1725,"[[935, 1], [432, 1], [206, 1]]",3.0
1407,22@514,"[[321, 1]]",5.0
1408,25@161,"[[404, 1], [595, 1], [1507, 1], [1048, 1]]",3.0
1409,2@257,"[[864, 1], [1505, 1], [535, 1], [173, 1]]",5.0
1410,57@949,"[[51, 1], [1386, 1], [993, 1], [1422, 1], [892, 1], [379, 1]]",4.0
1411,20@1816,"[[506, 1], [309, 1]]",4.0
1412,44@2804,"[[170, 1], [228, 1], [94, 1], [314, 1], [1366, 1], [538, 1]]",5.0
1413,32@706,"[[1533, 1], [1278, 1]]",2.0
1414,59@1367,"[[1079, 1]]",4.0
1415,36@37,"[[131, 1]]",4.0
1416,52@2605,"[[1277, 1], [935, 1]]",4.0
1417,1@460,"[[1009, 1], [1385, 1], [655, 1], [1144, 1], [1533, 1], [1160, 1]]",5.0
1418,16@685,"[[648, 1], [851, 1], [1286, 1]]",5.0
1419,27@1209,"[[1386, 1]]",3.0
1420,23@96,"[[309, 1], [538, 1]]",4.0
1421,25@24,"[[892, 1], [1196, 1], [1423, 1], [714, 1], [809, 1], [1102, 1], [538, 1], [538, 1]]",3.5
1422,51@700,"[[614, 1]]",5.0
1423,32@2451,"[[421, 1], [542, 1], [131, 1], [287, 1], [1386, 1], [892, 1]]",4.0
1424,16@993,"[[1100, 1]]",3.0
1425,4@2037,"[[356, 1], [293, 1], [735, 1]]",5.0
1426,10@181,"[[1130, 1], [1425, 1], [583, 1], [554, 1]]",5.0
1427,16@417,"[[935, 1], [17, 1]]",3.0
1428,36@2706,"[[514, 1]]",3.0
1429,24@2626,"[[807, 1], [1143, 1], [807, 1], [520, 1]]",4.0
1430,42@2104,"[[681, 1], [1026, 1], [1006, 1]]",3.0
1431,6@1638,"[[1060, 1], [618, 1]]",5.0
1432,5@671,"[[1204, 1], [1477, 1]]",1.0
1433,41@1590,"[[1495, 1]]",5.0
1434,3@118,"[[106, 1], [421, 1], [892, 1]]",1.0
1435,7@1544,"[[506, 1], [1060, 1], [815, 1]]",5.0
1436,43@1631,"[[1093, 1], [791, 1], [1416, 1]]",5.0
1437,41@1033,"[[1540, 1], [1131, 1], [561, 1]]",4.0
1438,29@699,"[[542, 1], [1540, 1]]",4.0
1439,55@665,"[[56, 1], [86, 1], [614, 1], [443, 1], [413, 1], [1167, 1], [1438, 1]]",4.0
1440,50@740,"[[468, 1], [173, 1], [1445, 1], [441, 1], [1437, 1], [441, 1]]",4.0
1441,22@128,"[[190, 1], [1257, 1], [851, 1], [321, 1]]",3.0
1442,12@1994,"[[369, 1], [815, 1], [506, 1], [728, 1], [544, 1], [1220, 1]]",4.0
1443,10@1755,"[[421, 1], [176, 1]]",4.0
1444,10@289,"[[501, 1], [1118, 1], [614, 1], [782, 1], [131, 1], [435, 1], [1315, 1], [684, 1], [321, 1], [735, 1], [1422, 1], [614, 1], [176, 1]]",5.0
1445,47@920,"[[334, 1], [1386, 1], [173, 1]]",4.0
1446,5@905,"[[421, 1], [892, 1]]",4.0
1447,27@1761,"[[1483, 1], [653, 1]]",4.0
1448,24@755,"[[640, 1], [384, 1]]",5.0
1449,41@730,"[[1547, 1], [41, 1], [892, 1]]",4.0
1450,1@2612,"[[421, 1], [190, 1], [131, 1], [718, 1], [892, 1], [1130, 1]]",4.0
1451,31@1755,"[[1547, 1], [1303, 1]]",4.0
1452,22@1173,"[[1060, 1]]",5.0
1453,12@909,"[[346, 1], [421, 1], [1086, 1], [851, 1], [370, 1], [131, 1], [1093, 1], [1379, 1], [1422, 1], [322, 1], [232, 1], [1445, 1], [803, 1], [190, 1], [223, 1], [413, 1], [1422, 1], [892, 1], [972, 1]]",3.5
1454,48@1473,"[[1386, 1], [1433, 1]]",5.0
1455,42@1159,"[[935, 1]]",5.0
1456,29@249,"[[692, 1], [131, 1], [595, 1], [1507, 1], [718, 1], [815, 1]]",4.0
1457,10@653,"[[1382, 1], [51, 1], [544, 1], [1386, 1]]",4.0
1458,55@242,"[[170, 1], [639, 1], [94, 1], [755, 1], [32, 1]]",4.0
1459,59@1052,"[[501, 1], [209, 1], [1184, 1], [192, 1], [795, 1]]",4.0
1460,48@840,"[[501, 1], [1205, 1], [85, 1], [173, 1], [892, 1]]",4.0
1461,59@402,"[[506, 1], [815, 1]]",3.0
1462,22@1439,"[[30, 1], [98, 1], [864, 1], [1086, 1]]",5.0
1463,11@2136,"[[1270, 1], [413, 1], [1380, 1], [751, 1]]",4.0
1464,59@690,"[[692, 1], [106, 1], [413, 1], [1507, 1], [176, 1]]",4.0
1465,39@2636,"[[935, 1]]",5.0
1466,46@1233,"[[1386, 1]]",5.0
1467,10@1048,"[[875, 1], [190, 1], [1093, 1], [1386, 1], [309, 1]]",5.0
1468,14@1595,"[[1518, 1], [809, 1], [1144, 1], [615, 1], [615, 1]]",2.0
1469,37@2119,"[[501, 1], [152, 1], [892, 1]]",5.0
1470,22@2739,"[[258, 1], [1079, 1]]",2.0
1471,47@2811,"[[1399, 1], [1093, 1], [864, 1], [42, 1], [345, 1]]",3.0
1472,29@2107,"[[19, 1], [573, 1], [1428, 1], [1462, 1]]",4.0
1473,54@2530,"[[337, 1]]",4.0
1474,23@33,"[[1422, 1]]",5.0
1475,4@1158,"[[1548, 1], [435, 1]]",5.0
1476,33@438,"[[542, 1], [206, 1]]",5.0
1477,31@2125,"[[796, 1], [404, 1]]",5.0
1478,46@1195,"[[583, 1], [1386, 1], [453, 1]]",5.0
1479,49@816,"[[441, 1]]",5.0
1480,12@819,"[[1542, 1], [176, 1]]",4.0
1481,59@13,"[[356, 1], [413, 1], [345, 1], [413, 1]]",3.0
1482,4@1430,"[[614, 1], [131, 1], [24, 1], [1445, 1]]",4.0
1483,33@1202,"[[1462, 1]]",4.0
1484,42@894,"[[592, 1], [615, 1], [615, 1]]",3.0
1485,4@1582,"[[344, 1]]",5.0
1486,55@2477,"[[199, 1], [441, 1]]",5.0
1487,44@730,"[[273, 1], [655, 1], [1094, 1], [538, 1], [296, 1], [273, 1], [809, 1], [296, 1]]",4.5
1488,35@847,"[[430, 1], [1131, 1], [471, 1], [697, 1]]",4.0
1489,43@665,"[[851, 1]]",4.0
1490,1@504,"[[106, 1], [773, 1], [851, 1], [1060, 1], [573, 1], [1048, 1], [1422, 1], [892, 1], [344, 1], [421, 1], [1060, 1]]",4.0
1491,19@1545,"[[1093, 1], [935, 1]]",3.0
1492,0@181,"[[925, 1]]",5.0
1493,0@16,"[[1240, 1], [19, 1], [56, 1], [809, 1], [404, 1], [283, 1], [313, 1], [280, 1]]",4.0
1494,42@2038,"[[755, 1], [1386, 1], [889, 1]]",2.0
1495,28@1415,"[[41, 1]]",4.0
1496,31@489,"[[435, 1], [432, 1]]",4.0
1497,51@2348,"[[682, 1], [775, 1], [205, 1], [1055, 1], [232, 1], [993, 1], [1397, 1]]",3.0
1498,26@2036,"[[297, 1], [51, 1], [462, 1], [892, 1]]",4.0
1499,37@909,"[[421, 1], [993, 1], [421, 1], [1100, 1], [131, 1], [1249, 1], [405, 1], [889, 1], [1445, 1], [1212, 1]]",3.5
1500,22@1055,"[[1250, 1], [1236, 1], [131, 1]]",5.0
1501,12@2601,"[[1385, 1], [892, 1], [365, 1], [321, 1]]",4.0
1502,55@986,"[[1548, 1], [1386, 1], [889, 1], [397, 1]]",5.0
1503,41@553,"[[1009, 1], [106, 1], [736, 1], [1513, 1], [668, 1]]",3.0
1504,10@1862,"[[807, 1]]",5.0
1505,57@2616,"[[681, 1], [1051, 1], [586, 1], [1093, 1], [1048, 1]]",4.0
1506,57@1007,"[[875, 1], [1003, 1], [407, 1], [736, 1], [1026, 1], [749, 1], [395, 1]]",2.0
1507,10@1409,"[[426, 1]]",5.0
1508,41@2636,"[[666, 1]]",4.0
1509,16@120,"[[413, 1], [477, 1]]",2.0
1510,30@2253,"[[1141, 1]]",2.0
1511,45@2080,"[[892, 1]]",4.0
1512,16@2620,"[[462, 1], [1422, 1]]",2.0
1513,28@560,"[[1009, 1], [1240, 1], [190, 1], [421, 1], [544, 1], [399, 1], [1386, 1], [232, 1], [51, 1]]",4.0
1514,47@1665,"[[418, 1], [801, 1], [681, 1], [1386, 1]]",4.0
1515,14@491,"[[807, 1]]",3.0
1516,33@2607,"[[1476, 1], [692, 1], [875, 1], [190, 1], [809, 1], [443, 1], [957, 1], [615, 1], [1006, 1], [1259, 1], [718, 1], [232, 1]]",5.0
1517,0@2742,"[[42, 1], [1089, 1]]",4.0
1518,14@1934,"[[203, 1], [847, 1]]",5.0
1519,59@2241,"[[851, 1], [131, 1], [468, 1]]",4.0
1520,27@996,"[[1461, 1]]",5.0
1521,33@1710,"[[805, 1]]",5.0
1522,53@2740,"[[131, 1]]",4.0
1523,12@436,"[[692, 1], [190, 1], [614, 1], [615, 1], [345, 1]]",4.0
1524,52@2701,"[[807, 1], [1048, 1]]",4.0
1525,37@2769,"[[148, 1], [1477, 1], [1552, 1]]",4.0
1526,37@1349,"[[190, 1], [771, 1]]",4.0
1527,59@1334,"[[421, 1], [404, 1], [131, 1], [413, 1], [1437, 1]]",3.0
1528,16@603,"[[755, 1], [889, 1]]",5.0
1529,14@1722,"[[807, 1], [755, 1]]",4.0
1530,59@1357,"[[586, 1]]",5.0
1531,42@341,"[[1112, 1], [273, 1], [245, 1], [1100, 1], [755, 1], [237, 1]]",3.0
1532,17@2683,"[[506, 1], [542, 1], [1342, 1], [595, 1], [573, 1]]",5.0
1533,41@1948,"[[443, 1], [892, 1]]",3.0
1534,12@1813,"[[692, 1], [98, 1], [1244, 1], [173, 1], [1385, 1], [1356, 1], [477, 1]]",3.0
1535,39@2689,"[[967, 1], [864, 1], [42, 1]]",2.0
1536,51@120,"[[576, 1], [170, 1], [592, 1], [1445, 1]]",5.0
1537,11@439,"[[413, 1]]",3.0
1538,46@353,"[[1120, 1]]",4.0
1539,59@389,"[[1210, 1], [1093, 1], [1010, 1]]",4.0
1540,59@1173,"[[1010, 1]]",4.0
1541,33@907,"[[206, 1]]",5.0
1542,33@2402,"[[106, 1], [692, 1], [969, 1], [195, 1], [621, 1], [1026, 1], [1006, 1]]",5.0
1543,54@2088,"[[1093, 1]]",4.0
1544,15@22,"[[334, 1], [307, 1], [360, 1], [725, 1], [443, 1]]",4.0
1545,22@658,"[[561, 1], [1422, 1]]",4.0
1546,31@2670,"[[435, 1], [1214, 1]]",4.0
1547,44@1052,"[[807, 1], [131, 1], [615, 1], [199, 1], [892, 1]]",4.0
1548,28@1995,"[[421, 1], [304, 1], [184, 1], [684, 1], [912, 1], [362, 1]]",1.0
1549,23@630,"[[1060, 1], [892, 1], [1120, 1]]",4.0
1550,10@634,"[[131, 1], [755, 1], [827, 1]]",4.0
1551,39@2199,"[[190, 1], [169, 1], [360, 1], [376, 1]]",2.0
1552,33@607,"[[1462, 1]]",5.0
1553,55@2737,"[[131, 1]]",5.0
1554,57@2012,"[[575, 1], [1540, 1], [755, 1], [735, 1]]",4.0
1555,33@2794,"[[94, 1], [176, 1], [94, 1], [441, 1]]",4.0
1556,41@2612,"[[614, 1], [1399, 1], [538, 1], [1136, 1]]",4.0
1557,25@268,"[[728, 1], [182, 1], [735, 1], [538, 1], [808, 1], [603, 1], [852, 1], [384, 1], [435, 1], [72, 1], [561, 1], [41, 1], [892, 1], [1221, 1], [1540, 1], [755, 1], [394, 1]]",3.33333333333
1558,45@628,"[[755, 1]]",5.0
1559,52@1809,"[[1383, 1]]",4.0
1560,19@2153,"[[112, 1], [573, 1]]",4.0
1561,33@2207,"[[959, 1], [459, 1], [426, 1], [1148, 1]]",5.0
1562,61@2135,"[[1286, 1], [232, 1]]",4.0
1563,29@1483,"[[131, 1], [1540, 1], [1093, 1]]",1.0
1564,36@2011,"[[655, 1], [892, 1], [655, 1]]",4.0
1565,20@838,"[[807, 1]]",4.0
1566,10@632,"[[94, 1], [384, 1], [538, 1], [1250, 1], [542, 1]]",2.5
1567,37@1846,"[[1240, 1], [544, 1], [131, 1]]",2.0
1568,23@1526,"[[864, 1], [360, 1]]",4.0
1569,11@2144,"[[815, 1]]",4.0
1570,59@585,"[[633, 1], [573, 1], [41, 1]]",4.0
1571,11@301,"[[1048, 1], [1071, 1], [538, 1]]",5.0
1572,42@464,"[[131, 1], [615, 1]]",3.0
1573,31@1762,"[[1167, 1], [615, 1]]",4.0
1574,2@1391,"[[1523, 1]]",5.0
1575,48@2299,"[[1240, 1], [106, 1], [1200, 1]]",2.0
1576,57@1032,"[[1251, 1], [1100, 1], [875, 1]]",3.0
1577,54@1315,"[[19, 1], [150, 1], [1266, 1], [235, 1], [39, 1], [251, 1]]",4.0
1578,37@920,"[[190, 1], [1006, 1], [557, 1], [468, 1]]",5.0
1579,6@2742,"[[1168, 1], [1386, 1], [1527, 1]]",4.0
1580,16@1548,"[[770, 1], [1048, 1]]",4.0
1581,51@780,"[[421, 1], [851, 1], [749, 1], [1361, 1], [1462, 1]]",5.0
1582,14@2355,"[[1386, 1], [1048, 1], [692, 1]]",2.0
1583,42@920,"[[1512, 1]]",4.0
1584,36@1853,"[[435, 1], [42, 1], [1468, 1]]",2.0
1585,53@665,"[[614, 1], [413, 1], [680, 1]]",1.0
1586,10@598,"[[1219, 1], [435, 1], [432, 1], [206, 1]]",5.0
1587,53@495,"[[1495, 1]]",4.0
1588,0@1855,"[[506, 1], [84, 1]]",4.0
1589,42@487,"[[692, 1], [864, 1], [892, 1]]",4.0
1590,4@973,"[[542, 1], [755, 1], [309, 1], [1093, 1], [42, 1]]",4.0
1591,43@1766,"[[131, 1], [1422, 1]]",4.0
1592,37@121,"[[809, 1], [131, 1]]",3.0
1593,31@161,"[[1425, 1]]",3.0
1594,37@1644,"[[771, 1], [557, 1], [221, 1]]",4.0
1595,13@2534,"[[1386, 1], [1385, 1], [1026, 1]]",5.0
1596,48@386,"[[692, 1], [131, 1], [615, 1], [892, 1]]",5.0
1597,37@2307,"[[334, 1], [25, 1]]",4.0
1598,23@585,"[[42, 1], [892, 1]]",4.0
1599,8@1136,"[[961, 1]]",4.0
1600,16@2119,"[[506, 1], [152, 1], [889, 1]]",5.0
1601,8@675,"[[864, 1], [795, 1]]",3.0
1602,31@572,"[[192, 1], [1279, 1], [173, 1]]",4.0
1603,0@1627,"[[131, 1], [443, 1], [131, 1], [1026, 1], [892, 1]]",4.5
1604,30@1595,"[[1266, 1], [809, 1], [1144, 1], [1513, 1]]",3.0
1605,37@2795,"[[421, 1]]",4.0
1606,21@573,"[[1093, 1]]",3.0
1607,20@355,"[[892, 1]]",4.0
1608,36@2307,"[[13, 1], [1462, 1]]",2.0
1609,45@646,"[[131, 1], [280, 1]]",2.0
1610,23@683,"[[1240, 1], [1251, 1], [435, 1]]",4.0
1611,33@2664,"[[190, 1], [468, 1], [341, 1], [467, 1], [268, 1], [892, 1], [1380, 1], [1445, 1]]",4.0
1612,50@244,"[[1462, 1]]",2.0
1613,23@561,"[[1442, 1], [190, 1], [1143, 1]]",5.0
1614,15@1819,"[[190, 1], [1174, 1], [334, 1], [334, 1]]",2.0
1615,47@2192,"[[1270, 1]]",5.0
1616,53@353,"[[356, 1], [1210, 1], [94, 1], [892, 1], [615, 1]]",5.0
1617,41@2605,"[[212, 1], [1386, 1]]",3.0
1618,8@1103,"[[1422, 1], [912, 1]]",3.0
1619,31@2737,"[[892, 1]]",4.0
1620,27@2727,"[[875, 1], [360, 1]]",4.0
1621,1@2141,"[[1102, 1]]",2.0
1622,42@356,"[[856, 1], [1399, 1], [131, 1], [1386, 1], [864, 1]]",4.0
1623,36@667,"[[506, 1], [1100, 1], [369, 1], [892, 1]]",4.0
1624,56@261,"[[141, 1], [935, 1], [469, 1]]",4.0
1625,17@1449,"[[17, 1]]",4.0
1626,37@222,"[[899, 1]]",4.0
1627,44@853,"[[809, 1], [573, 1], [892, 1]]",5.0
1628,60@935,"[[517, 1], [538, 1], [356, 1], [182, 1], [125, 1]]",4.0
1629,29@2487,"[[1210, 1]]",4.0
1630,7@561,"[[573, 1], [47, 1], [892, 1], [807, 1]]",4.0
1631,61@920,"[[1006, 1]]",5.0
1632,15@2420,"[[56, 1], [468, 1], [735, 1]]",5.0
1633,51@2011,"[[795, 1], [131, 1]]",5.0
1634,56@1202,"[[63, 1], [1462, 1]]",2.0
1635,18@437,"[[795, 1], [922, 1], [642, 1], [755, 1], [309, 1], [642, 1]]",4.0
1636,7@2585,"[[192, 1], [1284, 1], [1533, 1], [161, 1], [192, 1]]",3.0
1637,63@2442,"[[1168, 1]]",5.0
1638,41@2690,"[[1060, 1]]",5.0
1639,4@2561,"[[430, 1]]",4.0
1640,37@1172,"[[190, 1], [1397, 1], [555, 1]]",3.0
1641,9@2027,"[[775, 1], [1131, 1], [1542, 1], [399, 1], [1097, 1]]",5.0
1642,41@1548,"[[471, 1], [41, 1]]",3.0
1643,14@417,"[[542, 1]]",2.0
1644,48@2248,"[[681, 1], [586, 1]]",5.0
1645,21@226,"[[131, 1], [611, 1]]",4.0
1646,33@2411,"[[1251, 1], [514, 1], [1465, 1], [70, 1], [435, 1], [535, 1], [805, 1], [253, 1]]",4.0
1647,20@1129,"[[94, 1]]",4.0
1648,8@282,"[[387, 1], [851, 1], [493, 1], [313, 1], [435, 1], [173, 1], [82, 1]]",4.0
1649,29@2279,"[[146, 1], [47, 1], [746, 1], [161, 1], [755, 1], [161, 1]]",4.0
1650,10@968,"[[807, 1], [70, 1], [967, 1], [892, 1]]",4.0
1651,25@832,"[[462, 1], [1477, 1], [1386, 1], [364, 1]]",4.0
1652,36@973,"[[94, 1], [718, 1]]",4.0
1653,47@737,"[[1383, 1], [1322, 1]]",5.0
1654,4@1773,"[[692, 1], [542, 1], [384, 1], [1136, 1]]",3.0
1655,41@1301,"[[190, 1], [453, 1], [889, 1], [1385, 1], [182, 1], [406, 1], [892, 1]]",3.0
1656,51@1994,"[[506, 1]]",4.0
1657,15@833,"[[1320, 1], [812, 1], [131, 1], [892, 1]]",4.0
1658,19@1994,"[[506, 1], [1386, 1], [542, 1]]",5.0
1659,8@2553,"[[1240, 1], [1030, 1], [1437, 1]]",4.0
1660,37@2329,"[[1009, 1], [1205, 1], [131, 1], [254, 1]]",4.0
1661,46@2094,"[[1093, 1], [1468, 1]]",4.0
1662,41@1680,"[[12, 1], [586, 1]]",5.0
1663,20@1736,"[[1386, 1]]",3.0
1664,34@2100,"[[129, 1]]",4.0
1665,59@2615,"[[539, 1]]",4.0
1666,3@976,"[[1168, 1], [1187, 1]]",5.0
1667,23@333,"[[1348, 1]]",4.0
1668,24@2305,"[[12, 1]]",1.0
1669,25@1343,"[[1009, 1], [320, 1], [473, 1], [1278, 1], [1329, 1], [755, 1], [94, 1], [473, 1], [1251, 1], [91, 1], [755, 1], [1484, 1], [435, 1], [1484, 1], [561, 1]]",4.0
1670,61@2609,"[[795, 1], [1513, 1]]",4.0
1671,37@707,"[[190, 1], [842, 1], [834, 1]]",4.0
1672,33@680,"[[1420, 1], [791, 1]]",5.0
1673,27@496,"[[51, 1]]",4.0
1674,46@2518,"[[892, 1]]",3.0
1675,57@1403,"[[131, 1]]",4.0
1676,52@603,"[[807, 1], [997, 1], [889, 1], [1422, 1]]",4.0
1677,11@1883,"[[1089, 1]]",5.0
1678,26@1161,"[[630, 1], [440, 1], [435, 1], [157, 1]]",5.0
1679,10@461,"[[1048, 1]]",5.0
1680,12@305,"[[809, 1], [726, 1]]",4.0
1681,31@547,"[[875, 1], [421, 1], [246, 1], [635, 1], [892, 1]]",4.0
1682,60@2311,"[[356, 1]]",4.0
1683,10@1890,"[[851, 1], [614, 1], [695, 1], [1026, 1], [940, 1], [301, 1]]",4.0
1684,12@1031,"[[501, 1], [1398, 1]]",4.0
1685,57@1184,"[[795, 1], [862, 1]]",4.0
1686,10@2548,"[[1196, 1], [131, 1], [724, 1], [435, 1]]",4.0
1687,42@1009,"[[506, 1], [1351, 1]]",3.0
1688,24@2271,"[[1223, 1], [506, 1]]",1.0
1689,41@850,"[[864, 1], [1083, 1]]",4.0
1690,24@1417,"[[250, 1], [1520, 1], [1533, 1], [892, 1], [538, 1]]",4.0
1691,21@2052,"[[1407, 1], [573, 1]]",2.0
1692,57@2438,"[[573, 1], [173, 1], [889, 1]]",4.0
1693,4@1786,"[[892, 1]]",3.0
1694,21@1226,"[[847, 1]]",5.0
1695,22@1283,"[[1251, 1], [892, 1], [538, 1], [889, 1]]",2.0
1696,30@1632,"[[1137, 1], [344, 1]]",4.0
1697,52@2713,"[[1143, 1], [935, 1]]",5.0
1698,38@506,"[[1097, 1]]",5.0
1699,27@2294,"[[51, 1], [1026, 1], [877, 1], [905, 1]]",2.0
1700,10@2292,"[[209, 1], [1093, 1]]",5.0
1701,27@240,"[[9, 1], [621, 1], [875, 1]]",4.0
1702,29@198,"[[106, 1], [514, 1], [59, 1], [614, 1], [173, 1], [892, 1], [976, 1], [573, 1]]",4.0
1703,46@2582,"[[94, 1], [471, 1]]",4.0
1704,7@1028,"[[755, 1]]",4.0
1705,54@1568,"[[1385, 1], [889, 1], [1518, 1], [755, 1], [1532, 1]]",4.0
1706,41@551,"[[1386, 1], [232, 1], [1007, 1], [42, 1]]",3.0
1707,1@1100,"[[620, 1], [688, 1], [183, 1], [413, 1], [912, 1], [399, 1]]",4.0
1708,62@1743,"[[614, 1], [131, 1], [860, 1], [725, 1]]",4.0
1709,25@1196,"[[1240, 1], [782, 1], [182, 1], [1441, 1], [435, 1], [87, 1]]",4.0
1710,51@406,"[[1009, 1], [190, 1], [98, 1], [1285, 1], [614, 1], [573, 1]]",3.0
